X_follower_count,X_following_count,X_listed_count,X_mentions_received,X_retweets_received,X_mentions_sent,X_retweets_sent,X_posts,X_network_feature_1,X_network_feature_2,X_network_feature_3,Y_follower_count,Y_following_count,Y_listed_count,Y_mentions_received,Y_retweets_received,Y_mentions_sent,Y_retweets_sent,Y_posts,Y_network_feature_1,Y_network_feature_2,Y_network_feature_3,X_social_than_Y?
2064,1983,90,1.51368694,0.201006717,0.669531334,0.201006717,2.657552606,13,94.66666667,2376.333333,864567,7392,19581,11489.46564,10623.01441,28.59158044,0.703680288,29.52749838,3651,85.87326203,3309.479679,0
9143,712,477,22.24404187,5.62704609,30.33186983,5.077334352,14.0335185,46,143.1388889,4738.166667,501053,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,0
58140,46,2983,197.9084817,55.59519268,1.592524828,0.664846087,0.664846087,440,261.6804598,8520.301149,11028,200,467,5.857949021,1.760393557,0.201006717,0.201006717,1.181717852,19,39.5,1809.7,1
162,283,25,2.890347072,0.201006717,0.201006717,0.201006717,1.206353858,15,116.6,1444.2,707,54,57,41.23829527,24.73769078,15.56630591,7.396390975,22.75657685,64,67.21818182,820.6363636,0
6281,595,499,135.1547653,53.8479811,3.666535634,0.693677084,9.548101579,240,229.7296137,5642.39485,137,76,22,0.201006717,0.201006717,0.201006717,0.201006717,0.68875038,10,20,30,1
25410,20912,481,2.965186451,1.433631996,2.167308424,2.167308424,5.065488764,17,248.5714286,9970.714286,21601,1219,248,180.9130117,51.59658351,11.4186573,2.222317644,10.35324005,379,38.44297082,1360.366048,0
47056,7854,3666,160.8491502,46.51850986,9.004702262,0.201006717,11.05499653,322,219.3955696,4123.158228,6006,946,212,30.10041602,6.661656753,1.674337951,0.698653552,1.176691116,78,70.64705882,1513.985294,1
138285,820,1435,534.8730225,257.4157655,64.76310231,6.990685336,53.2169396,862,47.47856315,4375.216686,1352358,371,15667,38259.69732,29105.46798,4.130836066,1.161910507,32.563005,52590,23.0924477,627.5636364,1
1404373,603,20077,1935.441283,1158.862255,8.947596984,1.611360464,12.48361188,4037,77.64383892,3231.293706,3924,1479,185,4.808424407,2.323892059,0.201006717,0.201006717,0.201006717,19,38.77777778,929,1
1093,121,60,5.436562676,1.864915476,0.201006717,0.201006717,0.201006717,20,41.5,1442.3,6225480,421,40526,33065.20452,19632.89507,12.58478649,8.680423071,23.77374618,61852,30.29783072,1145.07744,0
13607,722,668,28.04339923,2.540988069,10.04448627,0.201006717,7.629374647,51,501.8571429,8244.238095,66671,43,3558,31.57171036,11.5419961,0.201006717,0.201006717,0.201006717,83,116.7972973,3981.27027,1
322,773,25,3.133476397,0.693677084,3.148797559,0.674263905,2.104616217,16,48.5,584.5,1278,973,68,6.620150675,1.867518377,2.109646402,0.201006717,3.613645073,24,201.1333333,2286.4,1
163,292,20,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,43142,34181,1184,19.52851088,4.189290888,5.519734526,0.201006717,8.452603912,50,111.55,1673.375,0
236173,898,2814,154.3871468,47.94215292,25.08320258,5.101450137,25.21414485,317,179.2006472,5161.31068,233,208,29,0.698653552,0.698653552,0.201006717,0.201006717,0.201006717,11,97,3077,1
1706238,442,12158,1675.160105,187.1396963,15.24251873,5.218119981,9.732541981,2607,41.28910134,1967.639388,1209845,43,12246,173.6401677,36.91621916,0.201006717,0.201006717,0.201006717,400,56.5255102,2759.609694,1
4321532,299,32761,14137.18816,7546.497518,4.203988045,0.679044281,20.43306335,25323,31.30328061,1434.195349,1352358,371,15667,38259.69732,29105.46798,4.130836066,1.161910507,32.563005,52590,23.0924477,627.5636364,1
1834057,813,30642,3348.533818,776.8528545,58.66370361,14.61658689,35.31941925,6271,73.22601447,2692.894778,122,283,25,2.890347072,0.201006717,0.201006717,0.201006717,1.206353858,15,116.6,1444.2,1
385,509,36,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,186567,90802,3186,978.2127575,151.5377553,0.201006717,0.201006717,0.201006717,774,329.2204929,20386.01556,0
39312,888,1630,80.99004141,17.88721383,6.455353801,1.128685458,2.140641417,173,152.0306748,2961.515337,131930,404,6994,1303.530268,340.3062888,9.603839686,0.683872943,14.10808833,2345,79.58900634,1870.874419,1
392788,9404,3374,517.0478479,248.9430809,14.94267925,1.191924161,21.99826724,983,61.01621074,3072.892604,98798,2394,5630,771.5907106,344.3668601,16.72222551,10.18440145,21.55483797,1340,81.63973314,2110.33358,1
58140,46,2983,197.9084817,55.59519268,1.592524828,0.664846087,0.664846087,440,261.6804598,8520.301149,266417,1632,6754,1321.794526,594.1806654,56.51599993,1.679364687,41.44532998,2386,86.39598997,2736.108187,1
721,255,37,0.708757799,0.201006717,0.201006717,0.201006717,0.201006717,11,21,178,488760,360,3693,2414.380154,1199.4432,1.68404405,1.186397215,14.08946909,3928,27.85981781,667.9832996,0
120822,508,6268,1320.768172,291.0786626,10.05995178,4.62778029,12.61023224,2312,80.59658849,2043.164606,126748,819,4135,343.6391104,74.58857053,8.822645328,3.060444985,8.40576517,700,146.0441595,3657.968661,1
844,932,52,2.67382835,0.724300136,2.118425117,0.674263905,1.645167929,14,20,98.5,3210,3296,166,0.580384156,0.201006717,0.724300136,0.201006717,0.724300136,11,20,41,1
16010,287,810,56.88286527,13.28518742,8.205055863,0.719067202,11.7380044,104,107.3085106,1838.765957,7512,213,423,20.55151335,5.155989,1.2023377,0.201006717,1.666177071,59,73.32692308,939.8846154,1
285785,276291,3437,38.65516302,14.58403116,0.201006717,0.201006717,0.201006717,70,64.80645161,4174.258065,686,283,63,3.965061725,2.721281236,0.201006717,0.201006717,72.80327943,16,24.66666667,299.5,1
7185748,70,29199,58293.91292,36165.48719,0.201006717,0.201006717,9.004792827,88164,24.06106579,679.1564853,345,509,36,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,1
1483,289,133,0.679044281,0.201006717,0.719067202,0.201006717,1.734569365,11,20,30,220252,397,1082,905.0945614,280.0150688,26.87804412,6.087386529,27.29596401,1806,33.66191781,1405.807671,0
1271,353,125,0.734925112,0.734925112,0.201006717,0.201006717,0.201006717,11,29,1126,1020,1054,82,1.915379247,0.201006717,2.094035471,0.674263905,0.674263905,14,174.75,1735,1
758,671,46,37.55340614,11.99936119,15.49583895,9.935893296,21.383757,62,53.20754717,906.4339623,681,255,37,0.708757799,0.201006717,0.201006717,0.201006717,0.201006717,11,21,178,1
9500,1551,490,56.68421103,11.76027673,14.88868983,2.20337991,12.1661302,123,120.0884956,1915.672566,5695,982,497,60.26244179,3.299955297,10.62478904,0.201006717,9.638285897,121,244.2252252,7557.405405,1
4239,2134,207,13.39473107,2.851356848,8.967214479,2.665909149,7.54710683,39,99.20689655,2876.793103,2745553,7868,22749,699.6392503,214.1620422,1.208182301,0.201006717,4.784402684,1369,75.71822803,3735.916485,0
1253,729,87,1.162007568,1.162007568,3.285572519,0.201006717,4.306306575,12,20.5,347.5,9522,52,233,104.3341369,46.36457686,0.724300136,0.201006717,13.61209052,205,31.67857143,594.0408163,0
800,1037,49,4.584929025,0.624731982,10.27071572,4.064917479,8.846311587,21,212.3636364,3885.727273,4770,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,1
92512,732,5279,283.0064083,70.57949323,7.574525577,1.192824753,6.083829963,588,117.3859348,4668.421955,203798,1109,5459,2086.471907,1116.427312,41.28728659,2.742415742,44.46277192,3058,79.96437824,1584.076101,0
259,494,27,1.226818284,0.708757799,0.201006717,0.201006717,0.201006717,12,20.5,39,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,0
34310,1045,3620,57.04176482,11.84958437,7.065930919,0.68875038,7.534455535,120,196.8214286,2747.196429,5448,2300,228,3.242268226,0.68875038,2.094035471,0.674263905,0.674263905,17,93.42857143,2644.571429,0
3302530,550784,20026,1873.272253,412.2035448,82.63437872,1.191924161,85.62740896,3701,89.15087248,3486.096107,24447,319,72,24.7115922,14.28853351,4.271534623,1.198764483,9.33272955,60,137.0980392,6105.882353,1
580594,2839,7391,593.9564106,271.6628573,30.06605137,9.614359625,16.52412625,1211,107.1837748,3577.782285,102126,333,990,3458.903268,1527.319479,61.65995332,17.13673384,186.6231427,4077,32.31026948,1666.379704,0
1651,1854,101,3.790642738,1.01099742,0.713886597,0.201006717,0.713886597,19,860.6666667,59028.66667,229,188,28,1.516614742,0.201006717,0.201006717,0.201006717,0.201006717,13,225,3952.666667,1
7185748,70,29199,58293.91292,36165.48719,0.201006717,0.201006717,9.004792827,88164,24.06106579,679.1564853,871662,180,13858,266.4266898,112.0554946,5.245100581,2.242320447,5.245100581,572,155.1584507,5217.5,1
224196,312,6210,113.4505604,23.70811408,0.201006717,0.201006717,11.56595751,221,74.92523364,7241.663551,5695,982,497,60.26244179,3.299955297,10.62478904,0.201006717,9.638285897,121,244.2252252,7557.405405,1
844,932,52,2.67382835,0.724300136,2.118425117,0.674263905,1.645167929,14,20,98.5,221011,946,8633,7866.476015,3148.772901,0.679044281,0.201006717,25.47466019,10570,62.96207826,1528.355423,0
102166,333,990,3458.903268,1527.319479,61.65995332,17.13673384,186.6231427,4077,32.31026948,1666.379704,686,283,63,3.965061725,2.721281236,0.201006717,0.201006717,72.80327943,16,24.66666667,299.5,1
110327,1015,6403,309.8130185,135.532119,5.673658759,1.700575834,6.609824023,652,258.3786708,8153.520866,12739,271,542,5.633262474,4.79291003,2.715922056,0.201006717,3.642565945,22,237.5833333,6109.333333,1
3772,325,123,34.29687025,5.435064444,11.75792759,1.221637679,7.167191034,71,99.40322581,5951.354839,2413,41,95,80.47310671,62.91741669,103.2400097,0.201006717,85.26085262,157,30.02721088,1516.306122,1
5201,2235,233,46.00879423,27.05900546,9.698784752,5.17659719,8.742394816,105,116.5876289,2262.690722,501053,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,0
758,671,46,37.55340614,11.99936119,15.49583895,9.935893296,21.383757,62,53.20754717,906.4339623,277,392,28,0.603965228,0.201006717,0.669531334,0.201006717,1.133370704,11,112,1329,1
857,1606,65,1.019599853,0.201006717,0.669531334,0.201006717,1.203449729,12,258.5,3897.5,5599,1535,179,57.17218503,25.12181655,3.798616979,1.715438174,15.34165231,106,42.52083333,1048.375,1
3171073,5211,31542,2222.165336,811.1053624,9.700972651,0.201006717,8.80299217,4961,39.44187403,2286.540241,352136,539,4448,953.8500923,402.3984123,13.42056161,0.201006717,15.949097,1891,74.19958093,5021.589838,1
54503,7728,2617,230.6467145,45.50576631,33.73543684,4.184997009,21.49367679,451,278.0514541,8599.149888,15395,713,767,111.9870918,44.64388989,13.89246651,0.683872943,13.00795496,212,172.495098,3316.617647,0
2520,397,139,2.252948261,0.646568966,0.674263905,0.674263905,1.192324391,15,80.6,2013,100161,31423,4699,573.8834768,75.59992824,13.32723028,0.201006717,16.92841347,768,140.1950585,4362.485046,0
2979,489,133,2.321527607,1.813776525,1.167519658,0.703680288,1.167519658,15,39.6,1100.8,199,291,27,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,1
251,192,23,1.816467263,0.201006717,0.201006717,0.201006717,0.201006717,13,45.33333333,1350.666667,5287,114,343,14.24317853,2.386142424,1.206404634,0.201006717,1.206404634,40,132.5666667,2598.833333,0
828824,944,13129,748.7397385,190.5491224,5.146427821,3.174793178,4.628367335,1549,73.48880358,3801.863084,53688,1791,516,382.8777394,125.4498898,0.201006717,0.201006717,0.201006717,609,35.17656766,3117.463696,1
65314,996,2692,453.5270998,144.2908106,7.563329065,4.095874484,6.127438393,897,88.70819304,1796.30752,1150,967,89,1.154993223,0.201006717,0.683872943,0.201006717,0.683872943,12,34.5,1236.5,1
173922,2844,16348,693.0949965,171.5942614,13.62594777,2.675830452,15.14937338,1333,288.1329827,9337.214876,366470,506,3401,2335.793859,830.5278279,99.83726572,16.12311344,165.0703533,3460,37.91435912,1494.346275,1
4239,2134,207,13.39473107,2.851356848,8.967214479,2.665909149,7.54710683,39,99.20689655,2876.793103,608,640,31,25.06595278,0.201006717,6.13916823,0.201006717,5.529524167,40,73.63636364,1483.636364,1
70,47,22,15.38164746,0.554611282,2.663015959,0.201006717,5.661253603,16,22,126.1666667,206828,15236,2533,30.42021599,8.629317975,0.201006717,0.201006717,0.201006717,79,341.1884058,17484.11594,0
182648,1442,3851,291.6898194,148.0059153,47.09837859,0.201006717,31.90648511,577,296.4965157,8068.066202,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,1
11621,10416,435,23.32915747,7.393150209,7.217721274,0.201006717,6.141940441,57,231.6595745,5208.255319,408,143,39,4.505331947,0.201006717,6.263521215,2.681191959,6.764793983,18,158.7777778,2001.444444,0
414,102,30,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,10591,990,404,48.1511955,6.472409675,4.662435026,2.182495264,3.602844372,115,195.0566038,8149.009434,0
278,342,23,1.167958775,0.201006717,0.201006717,0.201006717,0.724300136,12,186.5,11385,392748,9404,3374,517.0478479,248.9430809,14.94267925,1.191924161,21.99826724,983,61.01621074,3072.892604,0
1094,76,68,29.27793523,3.419446539,11.04829766,0.201006717,10.60863621,57,92.47916667,1286.625,472,1286,26,1.843134662,0.576590382,0.713886597,0.201006717,1.221637679,14,47.25,592.5,1
758,671,46,37.55340614,11.99936119,15.49583895,9.935893296,21.383757,62,53.20754717,906.4339623,238,342,23,1.167958775,0.201006717,0.201006717,0.201006717,0.724300136,12,186.5,11385,0
392788,9404,3374,517.0478479,248.9430809,14.94267925,1.191924161,21.99826724,983,61.01621074,3072.892604,48,40,20,0.201006717,0.201006717,0.201006717,0.201006717,0.693677084,10,20,30,1
128355,253,962,280.076854,155.5040995,4.299071861,0.201006717,38.86813977,476,49.99364407,1673.379237,98798,2394,5630,771.5907106,344.3668601,16.72222551,10.18440145,21.55483797,1340,81.63973314,2110.33358,0
758,671,46,37.55340614,11.99936119,15.49583895,9.935893296,21.383757,62,53.20754717,906.4339623,4199,2134,207,13.39473107,2.851356848,8.967214479,2.665909149,7.54710683,39,99.20689655,2876.793103,0
4491465,796,29896,8999.992502,4413.143795,53.93384949,25.25656545,58.13964391,16656,42.74772633,2236.420734,71607,44302,1457,20.80712692,6.730709279,1.182411214,0.201006717,10.14913481,57,92.10638298,2176.893617,1
85188,67087,5123,300.6809122,136.2347315,10.96069795,0.201006717,143.7585475,578,225.8832753,9610.39547,3774,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,1
580594,2839,7391,593.9564106,271.6628573,30.06605137,9.614359625,16.52412625,1211,107.1837748,3577.782285,203798,1109,5459,2086.471907,1116.427312,41.28728659,2.742415742,44.46277192,3058,79.96437824,1584.076101,0
146348,49306,9412,292.6224532,168.902038,2.616711055,0.201006717,8.071651873,610,74.80230643,1983.62603,130888,5449,398,28.88332813,11.34750796,1.750427275,0.201006717,52.38378606,61,38.90196078,4036.686275,0
304,574,21,6.907297033,0.554611282,1.620969502,0.683872943,2.553333489,22,26.75,603.9166667,1020,1054,82,1.915379247,0.201006717,2.094035471,0.674263905,0.674263905,14,174.75,1735,1
1205216,3369,398,111.5900197,49.43201037,3.115558496,0.669531334,5.023072754,187,75.48333333,62416.91667,488760,360,3693,2414.380154,1199.4432,1.68404405,1.186397215,14.08946909,3928,27.85981781,667.9832996,0
5342890,33441,19735,347272.4779,104699.3484,22.81767875,3.305800406,26.97053154,213728,25.34820264,1260.512781,4947420,152,26339,3548.427854,1661.798951,0.201006717,0.201006717,0.201006717,7331,46.54419364,3098.022437,0
24487,319,72,24.7115922,14.28853351,4.271534623,1.198764483,9.33272955,60,137.0980392,6105.882353,126748,819,4135,343.6391104,74.58857053,8.822645328,3.060444985,8.40576517,700,146.0441595,3657.968661,0
8514,347,419,27.4578471,5.80768802,13.33041335,2.244302209,7.196245374,49,96.17948718,2293.769231,191797,41,6449,85.78867992,11.71117019,0.201006717,0.201006717,0.201006717,206,90.73604061,8946.761421,0
5991,1655,298,79.17914236,7.732906157,3.031906142,0.201006717,2.563381526,126,83.99152542,2533.949153,48787,898,1256,494.4774908,148.2069845,6.06339131,3.633492227,42.35139216,1007,52.90277778,1901.071429,1
504054,3149,12792,623.6006214,285.2664579,8.972180325,2.098815846,9.613646648,1290,68.53281853,1584.489575,128315,253,962,280.076854,155.5040995,4.299071861,0.201006717,38.86813977,476,49.99364407,1673.379237,1
119051,119744,2286,127.2065232,34.02136303,22.4657038,0.201006717,13.25779345,216,187.9130435,6191.917874,6242,591,241,10.15896838,2.107009979,4.179587504,1.674878475,2.695509437,26,43.17647059,785.1176471,1
285785,276291,3437,38.65516302,14.58403116,0.201006717,0.201006717,0.201006717,70,64.80645161,4174.258065,9542830,2109,17917,8672.716573,1337.141602,14.75399194,3.676761442,6.227250269,12262,36.38513842,3443.41185,0
723850,368,7277,3390.860389,634.92733,7.162113639,3.716452541,12.9681719,5220,33.59848771,1366.213611,760,1037,49,4.584929025,0.624731982,10.27071572,4.064917479,8.846311587,21,212.3636364,3885.727273,0
4810,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,103617,53508,3157,96.09740423,50.18588935,0.201006717,0.201006717,0.201006717,213,50.09313725,3247.367647,0
1097185,870,10611,146.3313548,39.79673281,0.201006717,0.201006717,0.703680288,298,33.70989761,792.6143345,665,602,53,2.302726403,0.201006717,1.147521094,0.201006717,1.138103276,12,30,632.5,1
9993,9499,34,0.97246397,0.201006717,0.201006717,0.201006717,0.201006717,12,82,879.5,42362,374,3110,382.9289973,252.7022418,2.152079903,0.201006717,2.152079903,819,73.12804878,1796.347561,0
19612,17677,298,1145.749711,780.5873618,55.10408083,14.33511349,64.20381233,1772,43.46929577,1425.845634,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,1
265308,249,571,1263.831893,915.2970997,10.92197098,0.201006717,14.996253,2613,23.82631383,536.6921357,638293,190,1512,41355.76689,11213.9289,2.652173998,0.201006717,67.3658041,56206,20.94757541,510.5420134,0
2064,1983,90,1.51368694,0.201006717,0.669531334,0.201006717,2.657552606,13,94.66666667,2376.333333,143111,128726,8762,1748.425746,695.2613345,8.996941239,0.201006717,69.95595545,2777,125.7347811,5306.96262,0
488603,38897,6686,89.85917009,10.28713155,4.599331504,1.142883651,4.594551128,180,416.4327485,14255.17544,1205176,3369,398,111.5900197,49.43201037,3.115558496,0.669531334,5.023072754,187,75.48333333,62416.91667,1
1352398,371,15667,38259.69732,29105.46798,4.130836066,1.161910507,32.563005,52590,23.0924477,627.5636364,3774,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,1
119051,119744,2286,127.2065232,34.02136303,22.4657038,0.201006717,13.25779345,216,187.9130435,6191.917874,20552,675,162,21.98111302,2.909313489,2.191594057,1.196300387,4.155436068,50,55.45238095,2788.52381,1
196742,2379,4646,1421.4982,620.4394442,19.47019461,10.18535163,34.05645218,2699,59.55689718,2069.958288,16988,6755,471,0.664846087,0.201006717,0.201006717,0.201006717,6.685997021,11,150,2904,1
